ID,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH,age,age_category
56319,0,Cash loans,M,N,Y,270000.0,275040.0,10368.0,180000.0,Secondary / secondary special,House / apartment,6.305,3,2018-05-16 13:24:26,1983-02-05,40,Thirty
168208,0,Cash loans,F,N,N,67500.0,646920.0,25195.5,540000.0,Secondary / secondary special,Municipal apartment,18.029,3,2018-11-10 13:08:47,1975-12-30,48,Fourty
157959,0,Cash loans,F,N,Y,112500.0,1078200.0,31653.0,900000.0,Secondary / secondary special,House / apartment,20.713,3,2018-11-05 5:44:22,1977-02-04,46,Fourty
87811,0,Cash loans,F,N,Y,58500.0,74182.5,5404.5,67500.0,Lower secondary,House / apartment,5.002,3,2018-07-22 8:23:03,1960-04-06,63,Above_Sixty
192712,0,Cash loans,F,N,Y,148500.0,288873.0,14179.5,238500.0,Secondary / secondary special,House / apartment,105,3,2017-11-07 16:03:27,1950-11-28,73,Above_Sixty
80729,0,Cash loans,F,N,Y,157500.0,942300.0,30528.0,675000.0,Secondary / secondary special,House / apartment,18.029,3,2017-05-31 18:19:38,1979-06-07,44,Fourty
158599,0,Cash loans,F,Y,Y,103500.0,553806.0,23593.5,495000.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-18 13:17:53,1978-09-12,45,Fourty
173215,0,Cash loans,F,N,N,76500.0,188685.0,10363.5,157500.0,Secondary / secondary special,House / apartment,2.042,3,2018-03-23 2:41:13,1963-06-11,60,Fifty
179099,0,Cash loans,M,N,Y,135000.0,808650.0,31464.0,675000.0,Incomplete higher,House / apartment,2.042,3,2018-02-12 23:36:42,1965-02-28,58,Fifty
79937,0,Cash loans,F,N,N,90000.0,254700.0,14220.0,225000.0,Secondary / secondary special,Municipal apartment,20.713,3,2017-02-12 23:39:57,1980-06-12,43,Fourty
104558,0,Cash loans,F,N,Y,171000.0,862560.0,30690.0,720000.0,Higher education,House / apartment,8.068,3,2018-08-03 0:40:01,1989-02-10,34,Thirty
110768,0,Cash loans,F,N,Y,157500.0,207000.0,10089.0,207000.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-02 13:48:19,1950-11-18,73,Above_Sixty
57713,0,Cash loans,M,Y,Y,180000.0,521280.0,41926.5,450000.0,Higher education,House / apartment,20.246,3,2017-12-04 6:57:23,1991-11-26,32,Thirty
135203,0,Cash loans,M,Y,N,337500.0,1320849.0,52384.5,1215000.0,Secondary / secondary special,House / apartment,20.713,3,2017-10-25 22:26:40,1960-02-02,63,Above_Sixty
46198,0,Cash loans,F,N,Y,45000.0,314100.0,17167.5,225000.0,Secondary / secondary special,House / apartment,2.134,3,2017-02-16 1:49:27,1964-05-17,59,Fifty
111572,0,Cash loans,M,Y,N,315000.0,970380.0,28503.0,810000.0,Secondary / secondary special,House / apartment,20.713,3,2017-01-19 13:00:31,1972-09-15,51,Fifty
72538,0,Cash loans,F,N,Y,180000.0,755190.0,36459.0,675000.0,Secondary / secondary special,House / apartment,20.713,3,2017-07-09 5:40:50,1954-10-19,69,Above_Sixty
156018,0,Cash loans,F,Y,Y,126000.0,302544.0,14233.5,198000.0,Secondary / secondary special,House / apartment,6.852,3,2018-08-12 5:16:27,1957-08-24,66,Above_Sixty
63099,0,Cash loans,F,N,N,76500.0,808650.0,26217.0,675000.0,Secondary / secondary special,House / apartment,18.209,3,2018-05-01 23:11:48,1973-01-19,50,Fourty
75150,0,Cash loans,F,N,N,112500.0,781920.0,28215.0,675000.0,Secondary / secondary special,House / apartment,18.029,3,2017-12-04 3:57:30,1950-03-15,73,Above_Sixty
132288,0,Cash loans,F,N,Y,135000.0,152820.0,16587.0,135000.0,Secondary / secondary special,House / apartment,6.296,3,2017-11-22 17:28:06,1961-02-18,62,Above_Sixty
102368,1,Cash loans,M,Y,Y,90000.0,247275.0,21280.5,225000.0,Secondary / secondary special,With parents,6.852,3,2018-03-23 1:26:15,1987-02-19,36,Thirty
135359,1,Cash loans,M,Y,Y,225000.0,448299.0,30456.0,387000.0,Secondary / secondary special,House / apartment,105,3,2017-04-03 1:55:29,1955-05-23,68,Above_Sixty
103901,0,Cash loans,M,N,Y,33750.0,229500.0,13171.5,229500.0,Secondary / secondary special,House / apartment,18.209,3,2018-06-03 8:34:43,1962-02-07,61,Above_Sixty
175978,0,Cash loans,F,N,Y,171000.0,1019610.0,33826.5,913500.0,Higher education,House / apartment,6.296,3,2018-05-16 14:48:28,1953-07-21,70,Above_Sixty
164843,0,Cash loans,F,N,Y,112500.0,206280.0,9747.0,135000.0,Higher education,House / apartment,18.029,3,2018-01-19 16:40:01,1979-07-25,44,Fourty
102920,0,Cash loans,F,Y,N,76500.0,679500.0,30060.0,679500.0,Secondary / secondary special,Municipal apartment,5.002,3,2017-04-27 22:59:18,1994-08-12,29,Twenty
74622,0,Cash loans,F,N,Y,62100.0,288873.0,10890.0,238500.0,Secondary / secondary special,House / apartment,3.069,3,2018-05-03 15:44:27,1965-01-03,58,Fifty
144538,0,Cash loans,F,N,N,67500.0,61128.0,6084.0,54000.0,Secondary / secondary special,Rented apartment,20.246,3,2017-01-16 7:20:16,1981-08-27,42,Fourty
152366,0,Cash loans,F,N,Y,90000.0,675000.0,21775.5,675000.0,Secondary / secondary special,House / apartment,105,3,2017-12-10 11:41:39,1984-07-29,39,Thirty
179702,0,Cash loans,M,N,N,202500.0,957033.0,53568.0,904500.0,Secondary / secondary special,With parents,20.246,3,2017-01-09 15:50:27,1969-11-16,54,Fifty
140260,0,Cash loans,M,N,Y,162000.0,538704.0,27634.5,481500.0,Secondary / secondary special,House / apartment,10.556,3,2017-12-31 13:16:12,1953-08-06,70,Above_Sixty
186848,0,Cash loans,M,Y,Y,112500.0,733315.5,39199.5,679500.0,Higher education,House / apartment,3.069,3,2017-10-30 19:56:27,1951-10-12,72,Above_Sixty
59088,0,Cash loans,M,Y,Y,180000.0,555273.0,18040.5,463500.0,Secondary / secondary special,House / apartment,20.713,3,2017-09-27 8:49:07,1961-10-29,62,Above_Sixty
49194,0,Cash loans,M,Y,Y,108000.0,781920.0,31522.5,675000.0,Secondary / secondary special,With parents,8.068,3,2017-07-05 3:59:10,1975-01-16,48,Fourty
190706,1,Cash loans,M,Y,N,103500.0,268659.0,32013.0,243000.0,Secondary / secondary special,House / apartment,18.029,3,2018-07-27 22:12:53,1982-10-24,41,Fourty
50441,0,Cash loans,F,N,N,180000.0,756000.0,32161.5,756000.0,Secondary / secondary special,House / apartment,20.246,3,2018-07-27 13:22:28,1993-06-26,30,Twenty
121413,1,Cash loans,M,N,Y,126000.0,188685.0,13549.5,157500.0,Secondary / secondary special,House / apartment,6.852,3,2017-07-30 11:13:06,1965-07-03,58,Fifty
142448,0,Cash loans,F,N,N,112500.0,134775.0,5836.5,112500.0,Secondary / secondary special,House / apartment,20.246,3,2017-03-22 0:38:24,1990-11-12,33,Thirty
46017,0,Cash loans,M,N,Y,54000.0,85320.0,5683.5,67500.0,Secondary / secondary special,House / apartment,18.209,3,2018-12-10 12:17:42,1955-08-12,68,Above_Sixty
187092,0,Cash loans,M,N,N,135000.0,544500.0,33439.5,544500.0,Higher education,House / apartment,2.042,3,2018-06-21 22:25:21,1961-03-06,62,Above_Sixty
141000,0,Cash loans,M,Y,Y,157500.0,521280.0,35392.5,450000.0,Secondary / secondary special,House / apartment,6.305,3,2017-08-18 17:43:32,1977-12-14,46,Fourty
165580,0,Cash loans,F,N,Y,67500.0,405000.0,20835.0,405000.0,Secondary / secondary special,House / apartment,18.209,3,2018-08-23 10:08:03,1951-12-06,72,Above_Sixty
71105,0,Cash loans,M,Y,Y,270000.0,1345500.0,51376.5,1345500.0,Higher education,House / apartment,8.068,3,2018-02-28 0:02:18,1983-01-29,40,Thirty
179691,0,Cash loans,F,N,N,157500.0,254700.0,15295.5,225000.0,Higher education,House / apartment,18.029,3,2018-12-12 11:56:43,1955-02-09,68,Above_Sixty
162989,0,Cash loans,F,N,Y,130500.0,562500.0,16578.0,562500.0,Secondary / secondary special,House / apartment,105,3,2018-03-24 21:16:39,1995-06-08,28,Twenty
120177,1,Cash loans,F,N,N,76500.0,474183.0,23193.0,391500.0,Secondary / secondary special,House / apartment,20.246,3,2018-01-20 17:26:49,1996-08-24,27,Twenty
127828,0,Cash loans,F,N,Y,69750.0,327024.0,12456.0,270000.0,Higher education,House / apartment,105,3,2018-04-22 14:49:36,1980-10-16,43,Fourty
140429,0,Cash loans,F,N,N,391500.0,1057500.0,33597.0,1057500.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-20 2:18:11,1962-06-23,61,Above_Sixty
158880,0,Cash loans,F,N,N,144000.0,315000.0,25015.5,315000.0,Secondary / secondary special,House / apartment,20.246,3,2018-05-12 13:08:12,1991-12-16,32,Thirty
184591,0,Cash loans,M,Y,N,112500.0,225000.0,10944.0,225000.0,Secondary / secondary special,House / apartment,18.029,3,2017-04-22 1:57:55,1954-11-20,69,Above_Sixty
98932,0,Cash loans,M,Y,N,157500.0,942300.0,36643.5,675000.0,Secondary / secondary special,House / apartment,105,3,2017-12-24 23:38:56,1952-06-29,71,Above_Sixty
59720,0,Cash loans,M,N,Y,225000.0,1601001.0,46809.0,1431000.0,Secondary / secondary special,House / apartment,18.029,3,2017-07-28 11:06:17,1963-07-30,60,Fifty
194809,1,Cash loans,M,Y,Y,292500.0,276277.5,25470.0,238500.0,Secondary / secondary special,House / apartment,2.042,3,2018-08-20 6:51:34,1966-10-01,57,Fifty
195010,0,Cash loans,M,N,N,225000.0,1057266.0,44923.5,945000.0,Secondary / secondary special,House / apartment,18.029,3,2017-08-08 3:30:42,1970-04-11,53,Fifty
99235,0,Cash loans,F,N,N,112500.0,284400.0,16011.0,225000.0,Secondary / secondary special,House / apartment,18.209,3,2017-08-31 20:49:50,1972-06-22,51,Fifty
63356,0,Cash loans,M,Y,Y,225000.0,706410.0,67072.5,679500.0,Secondary / secondary special,House / apartment,105,3,2018-08-07 4:08:13,1950-10-28,73,Above_Sixty
175264,0,Cash loans,F,N,Y,63000.0,675000.0,28597.5,675000.0,Secondary / secondary special,House / apartment,18.209,3,2017-07-14 21:13:20,1979-08-18,44,Fourty
169198,0,Cash loans,F,N,Y,67500.0,900000.0,26316.0,900000.0,Secondary / secondary special,House / apartment,2.042,3,2017-10-20 15:38:20,1956-05-15,67,Above_Sixty
123791,0,Cash loans,F,N,Y,225000.0,571446.0,18562.5,477000.0,Secondary / secondary special,House / apartment,20.713,3,2017-02-21 21:17:17,1958-11-18,65,Above_Sixty
84421,0,Cash loans,M,Y,Y,225000.0,440595.0,52416.0,418500.0,Higher education,House / apartment,20.246,3,2018-11-01 10:48:58,1964-04-18,59,Fifty
94025,0,Cash loans,M,Y,N,202500.0,1002870.0,39901.5,922500.0,Higher education,House / apartment,6.305,3,2018-09-21 2:05:52,1965-02-12,58,Fifty
138186,0,Cash loans,F,N,Y,135000.0,835380.0,31086.0,675000.0,Secondary / secondary special,House / apartment,3.069,3,2018-12-23 11:05:14,1961-06-29,62,Above_Sixty
97722,0,Cash loans,M,N,Y,90000.0,318528.0,21415.5,252000.0,Secondary / secondary special,House / apartment,20.713,3,2018-11-15 20:22:31,1961-01-06,62,Above_Sixty
106721,0,Cash loans,F,N,N,29700.0,107820.0,4747.5,90000.0,Secondary / secondary special,Municipal apartment,18.209,3,2017-04-13 12:38:10,1949-05-21,74,Above_Sixty
99081,0,Cash loans,M,Y,N,67500.0,248760.0,26919.0,225000.0,Secondary / secondary special,With parents,6.296,3,2017-11-15 22:34:09,1951-09-19,72,Above_Sixty
141022,0,Cash loans,F,N,Y,45000.0,192874.5,14548.5,166500.0,Secondary / secondary special,House / apartment,20.246,3,2018-09-15 15:29:31,1994-04-09,29,Twenty
142782,0,Cash loans,F,N,N,180000.0,1350000.0,48622.5,1350000.0,Secondary / secondary special,House / apartment,20.713,3,2018-05-04 11:56:54,1961-07-18,62,Above_Sixty
71010,0,Cash loans,F,N,N,117000.0,254700.0,17149.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-01-15 1:23:52,1985-09-30,38,Thirty
196368,0,Cash loans,F,N,N,112500.0,886176.0,29416.5,765000.0,Secondary / secondary special,Municipal apartment,18.029,3,2018-09-22 7:50:12,1983-09-11,40,Thirty
141542,0,Cash loans,M,Y,Y,180000.0,545040.0,26509.5,450000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-17 19:08:27,1969-11-12,54,Fifty
116185,1,Cash loans,M,N,Y,166500.0,266652.0,14593.5,202500.0,Secondary / secondary special,House / apartment,20.713,3,2018-04-16 3:00:08,1967-03-25,56,Fifty
70005,0,Cash loans,M,Y,Y,90000.0,50940.0,5404.5,45000.0,Secondary / secondary special,House / apartment,18.029,3,2017-01-20 1:40:27,1964-06-05,59,Fifty
171117,1,Cash loans,F,N,N,112500.0,900000.0,26316.0,900000.0,Secondary / secondary special,House / apartment,20.246,3,2018-03-14 6:50:42,1985-05-13,38,Thirty
189340,0,Cash loans,F,Y,Y,270000.0,956574.0,43357.5,855000.0,Higher education,House / apartment,3.069,3,2017-04-21 4:48:31,1995-09-05,28,Twenty
132635,0,Cash loans,F,Y,Y,135000.0,595903.5,30555.0,481500.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-13 17:08:25,1986-02-25,37,Thirty
176251,0,Cash loans,M,Y,Y,180000.0,702000.0,68517.0,702000.0,Higher education,House / apartment,10.556,3,2018-03-12 18:47:31,1966-11-02,57,Fifty
130923,1,Cash loans,F,N,Y,202500.0,454500.0,14661.0,454500.0,Secondary / secondary special,House / apartment,18.029,3,2017-10-12 13:08:57,1995-12-22,28,Twenty
159788,0,Cash loans,M,Y,N,76500.0,490495.5,26262.0,454500.0,Secondary / secondary special,House / apartment,20.246,3,2017-07-01 5:38:03,1964-07-26,59,Fifty
77262,0,Cash loans,F,N,Y,112500.0,900000.0,26446.5,900000.0,Higher education,House / apartment,18.209,3,2017-01-05 19:34:23,1970-08-24,53,Fifty
174838,0,Cash loans,F,Y,Y,135000.0,302206.5,15822.0,229500.0,Higher education,House / apartment,20.246,3,2018-08-30 15:03:12,1967-09-08,56,Fifty
172156,0,Cash loans,F,N,N,180000.0,521280.0,28408.5,450000.0,Higher education,House / apartment,2.042,3,2018-10-22 22:32:47,1962-11-15,61,Above_Sixty
125099,0,Cash loans,F,N,Y,180000.0,601470.0,30838.5,450000.0,Secondary / secondary special,House / apartment,6.305,3,2018-04-05 23:41:14,1953-11-08,70,Above_Sixty
70567,0,Cash loans,F,N,N,157500.0,337500.0,15732.0,337500.0,Secondary / secondary special,House / apartment,105,3,2017-04-22 15:50:21,1962-08-14,61,Above_Sixty
110032,0,Cash loans,M,N,Y,411750.0,873000.0,34105.5,873000.0,Secondary / secondary special,House / apartment,18.209,3,2018-12-15 15:54:51,1985-03-11,38,Thirty
116980,0,Cash loans,M,N,Y,270000.0,1164667.5,34182.0,1017000.0,Higher education,House / apartment,3.069,3,2018-12-22 9:45:47,1989-08-03,34,Thirty
175211,0,Cash loans,M,Y,Y,166500.0,1546020.0,42511.5,1350000.0,Secondary / secondary special,House / apartment,7.305,3,2017-06-28 13:08:36,1964-12-30,59,Fifty
61645,1,Cash loans,F,N,Y,87750.0,284400.0,16456.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2017-04-06 19:46:22,1979-05-24,44,Fourty
109519,1,Cash loans,F,N,Y,180000.0,781920.0,28084.5,675000.0,Secondary / secondary special,House / apartment,105,3,2018-11-11 2:24:31,1956-03-09,67,Above_Sixty
152883,1,Cash loans,F,N,Y,135000.0,521280.0,35392.5,450000.0,Secondary / secondary special,House / apartment,6.852,3,2017-02-03 21:44:25,1963-11-16,60,Fifty
182528,0,Cash loans,F,N,N,126000.0,312768.0,22374.0,270000.0,Secondary / secondary special,With parents,20.246,3,2018-04-29 8:57:01,1950-08-28,73,Above_Sixty
186042,0,Cash loans,M,Y,Y,144000.0,1125000.0,33025.5,1125000.0,Higher education,House / apartment,20.713,3,2018-09-01 12:36:27,1950-07-12,73,Above_Sixty
156284,0,Cash loans,F,N,Y,126000.0,360000.0,9495.0,360000.0,Secondary / secondary special,House / apartment,18.209,3,2017-05-29 23:30:21,1990-11-16,33,Thirty
71576,1,Cash loans,M,Y,Y,112500.0,545040.0,25537.5,450000.0,Secondary / secondary special,House / apartment,20.713,3,2017-06-17 17:36:38,1961-02-25,62,Above_Sixty
178310,0,Cash loans,F,N,Y,67500.0,526500.0,20529.0,526500.0,Secondary / secondary special,House / apartment,18.209,3,2018-12-12 14:19:18,1960-09-02,63,Above_Sixty
190499,0,Cash loans,M,Y,N,135000.0,454500.0,21060.0,454500.0,Secondary / secondary special,House / apartment,2.134,3,2018-12-24 6:01:05,1989-10-10,34,Thirty
141761,1,Cash loans,F,N,Y,103500.0,441000.0,24052.5,441000.0,Secondary / secondary special,House / apartment,3.069,3,2018-12-03 17:56:33,1959-08-13,64,Above_Sixty
193320,0,Cash loans,F,N,N,112500.0,612612.0,24426.0,495000.0,Secondary / secondary special,House / apartment,18.029,3,2017-01-09 7:03:13,1977-01-27,46,Fourty
134110,0,Cash loans,M,N,Y,90000.0,282690.0,17082.0,202500.0,Secondary / secondary special,House / apartment,6.305,3,2018-09-11 18:04:35,1951-05-12,72,Above_Sixty
166398,0,Cash loans,M,N,Y,202500.0,1125000.0,32895.0,1125000.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-10 22:22:54,1972-03-19,51,Fifty
93310,0,Cash loans,F,N,Y,38250.0,544491.0,17694.0,454500.0,Secondary / secondary special,Municipal apartment,2.042,3,2017-04-27 21:37:29,1952-01-22,71,Above_Sixty
90427,0,Cash loans,F,N,Y,108000.0,94500.0,6151.5,94500.0,Incomplete higher,House / apartment,18.029,3,2018-04-29 14:14:46,1962-10-08,61,Above_Sixty
133320,0,Cash loans,F,N,Y,243000.0,1190340.0,63549.0,1125000.0,Higher education,House / apartment,2.042,3,2018-04-12 14:29:13,1953-08-11,70,Above_Sixty
173742,0,Cash loans,M,Y,Y,225000.0,101880.0,10206.0,90000.0,Secondary / secondary special,House / apartment,105,3,2018-08-20 16:02:09,1972-03-13,51,Fifty
160761,0,Cash loans,M,N,Y,105750.0,1133748.0,33277.5,990000.0,Secondary / secondary special,House / apartment,6.852,3,2018-12-27 14:17:56,1955-06-08,68,Above_Sixty
55429,1,Cash loans,F,N,Y,157500.0,539100.0,29376.0,450000.0,Secondary / secondary special,House / apartment,2.134,3,2017-03-30 21:38:12,1982-09-20,41,Fourty
118636,0,Cash loans,M,N,N,90000.0,215640.0,16686.0,180000.0,Secondary / secondary special,With parents,18.209,3,2017-04-27 18:33:00,1969-03-18,54,Fifty
134178,1,Cash loans,F,N,N,247500.0,1260000.0,34650.0,1260000.0,Secondary / secondary special,Municipal apartment,20.246,3,2017-03-28 5:08:12,1963-09-03,60,Fifty
133335,0,Cash loans,F,N,Y,112500.0,254700.0,25321.5,225000.0,Secondary / secondary special,House / apartment,8.068,3,2017-01-30 13:09:19,1987-02-20,36,Thirty
89645,1,Cash loans,M,N,N,180000.0,469152.0,28480.5,405000.0,Secondary / secondary special,Municipal apartment,5.002,3,2018-08-24 14:52:24,1967-06-30,56,Fifty
196902,0,Cash loans,F,N,Y,90000.0,225000.0,13896.0,225000.0,Secondary / secondary special,House / apartment,18.209,3,2017-11-05 7:57:45,1954-06-06,69,Above_Sixty
107457,0,Cash loans,F,N,Y,90000.0,1049746.5,34821.0,940500.0,Secondary / secondary special,House / apartment,20.246,3,2018-05-30 20:12:06,1992-12-30,31,Thirty
141695,0,Cash loans,F,N,Y,67500.0,1078200.0,31653.0,900000.0,Lower secondary,House / apartment,20.713,3,2018-07-31 6:24:48,1976-10-12,47,Fourty
95108,0,Cash loans,F,N,Y,310500.0,544491.0,17694.0,454500.0,Secondary / secondary special,House / apartment,18.029,3,2018-12-24 11:29:44,1966-05-13,57,Fifty
128706,0,Cash loans,M,Y,Y,180000.0,284400.0,19003.5,225000.0,Secondary / secondary special,House / apartment,105,3,2017-12-15 6:04:23,1961-08-05,62,Above_Sixty
160678,0,Cash loans,F,Y,Y,121500.0,254700.0,17149.5,225000.0,Secondary / secondary special,House / apartment,6.305,3,2018-04-12 15:03:34,1959-04-21,64,Above_Sixty
183060,0,Cash loans,F,N,Y,202500.0,760225.5,51138.0,679500.0,Secondary / secondary special,House / apartment,3.069,3,2017-04-24 7:32:10,1990-04-08,33,Thirty
75564,0,Cash loans,F,Y,Y,225000.0,745429.5,38191.5,643500.0,Higher education,House / apartment,2.042,3,2017-06-06 13:02:04,1993-08-29,30,Twenty
61738,0,Cash loans,M,N,N,135000.0,592560.0,32274.0,450000.0,Secondary / secondary special,House / apartment,18.029,3,2018-05-12 12:18:15,1966-04-08,57,Fifty
95241,1,Cash loans,F,N,N,112500.0,900000.0,32458.5,900000.0,Secondary / secondary special,House / apartment,18.209,3,2017-08-27 12:50:26,1955-06-04,68,Above_Sixty
159230,0,Cash loans,F,N,N,157500.0,900000.0,46084.5,900000.0,Secondary / secondary special,Municipal apartment,18.029,3,2017-09-02 3:10:41,1964-06-21,59,Fifty
57933,0,Cash loans,M,Y,N,360000.0,1328418.0,70776.0,1255500.0,Higher education,House / apartment,7.305,3,2017-01-11 17:16:17,1982-01-03,41,Fourty
129542,0,Cash loans,M,Y,Y,126000.0,472500.0,30195.0,472500.0,Secondary / secondary special,House / apartment,6.296,3,2018-12-25 13:28:42,1965-06-10,58,Fifty
125355,0,Cash loans,F,N,Y,144000.0,489024.0,38767.5,432000.0,Secondary / secondary special,House / apartment,2.042,3,2017-01-13 11:43:28,1953-04-06,70,Above_Sixty
54329,0,Cash loans,M,N,Y,292500.0,450000.0,24543.0,450000.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-17 10:03:53,1977-11-27,46,Fourty
100473,1,Cash loans,F,N,Y,81000.0,284400.0,13833.0,225000.0,Secondary / secondary special,House / apartment,18.029,3,2018-05-07 15:45:18,1991-11-18,32,Thirty
130743,0,Cash loans,F,N,Y,124650.0,225000.0,17905.5,225000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-11 0:58:17,1971-06-14,52,Fifty
176132,0,Cash loans,F,N,Y,94500.0,278613.0,28678.5,252000.0,Secondary / secondary special,House / apartment,18.029,3,2018-03-12 8:14:19,1959-05-13,64,Above_Sixty
106232,0,Cash loans,F,N,Y,90000.0,436032.0,20457.0,360000.0,Secondary / secondary special,House / apartment,20.713,3,2018-05-07 4:09:44,1982-11-03,41,Fourty
96168,0,Cash loans,M,Y,Y,108000.0,808650.0,26217.0,675000.0,Secondary / secondary special,House / apartment,6.305,3,2018-03-14 18:48:32,1976-07-27,47,Fourty
115716,0,Cash loans,M,Y,N,270000.0,1515415.5,41800.5,1354500.0,Higher education,With parents,6.305,3,2017-10-25 12:33:36,1988-07-26,35,Thirty
67022,0,Cash loans,F,N,Y,67500.0,93829.5,9270.0,81000.0,Secondary / secondary special,House / apartment,20.713,3,2017-04-24 6:34:39,1974-06-26,49,Fourty
